Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Shops_2
15864,27,3.0,47.72283507314865,47.09881321759957,9.0,18,99.0,1977,0.072157581,B,B,2,629,1,1117.1425855513307,0,0,A
7671,7,3.0,78.69352057693797,47.47112491154103,10.0,9,17.0,2004,0.130617806,B,B,39,10418,9,900.0,1,9,B
1345,53,3.0,50.83773395507631,38.097690231171626,5.0,8,9.0,1969,0.049637257,B,B,34,7759,0,229.0,1,3,B
1910,41,2.0,46.607468340513286,28.5903093269278,5.0,6,9.0,1972,0.036122292,B,B,24,4378,0,1036.0,1,1,B
7693,23,1.0,31.63348528392183,36.68160287683257,0.0,8,12.0,1977,0.034656082,B,B,0,168,0,1117.1425855513307,0,0,B
7840,46,3.0,77.54370827287322,52.90704362724434,9.0,4,4.0,1962,0.188783766,B,B,31,6137,4,1117.1425855513307,0,1,B
6658,1,1.0,40.18638886329678,38.882738486483326,0.0,4,17.0,1977,0.007122317,B,B,1,264,0,1117.1425855513307,0,1,B
10051,46,2.0,45.77706655785782,27.745855878949783,4.0,2,5.0,1967,0.0,B,B,47,11319,0,1145.0,3,5,B
14776,55,2.0,56.324101484183686,32.501073649724496,9.0,14,17.0,2000,0.041365446,B,B,31,5569,0,1117.1425855513307,1,4,B
5312,23,1.0,44.84042862891064,36.68160287683257,1.0,6,25.0,1977,0.075778755,B,B,6,1437,3,1117.1425855513307,0,2,B
2900,29,1.0,34.24579070797954,17.20156028046376,5.0,5,5.0,1966,0.069660344,B,B,31,6119,4,1117.1425855513307,1,2,B
16382,23,3.0,71.36531154828594,71.83780085476253,0.0,5,3.0,1977,0.005767451,B,B,1,388,0,1117.1425855513307,0,0,B
839,34,1.0,54.67372278949247,24.67401110117239,14.0,9,22.0,2012,0.069753361,B,B,53,13670,4,1117.1425855513307,1,11,B
6075,167,3.0,58.179880719510486,34.11049028318629,6.0,4,5.0,1961,0.050272014,B,B,21,4231,14,1020.0,0,3,B
8878,48,1.0,39.01916987589296,22.101717346683003,8.0,12,12.0,1982,0.041124634,B,B,46,9515,5,1117.1425855513307,1,10,B
343,1,2.0,66.26967505320266,36.68160287683257,1.0,11,17.0,1977,0.025609157,B,B,33,5261,0,240.0,3,1,B
5724,23,1.0,41.381001845435705,16.56258461310051,9.0,9,17.0,2015,0.075778755,B,B,6,1437,3,1117.1425855513307,0,2,B
2595,27,2.0,60.03655047905661,30.91288175847271,12.0,8,6.0,2000,0.041116354,B,B,53,14892,4,1117.1425855513307,1,4,B
5991,55,3.0,52.4532935032769,31.178348473946485,8.0,3,14.0,1990,0.041365446,B,B,31,5569,0,1117.1425855513307,1,4,B
15543,3,1.0,33.0855116137428,22.161536466656138,6.0,4,9.0,1976,0.265088676,B,B,37,5288,0,1937.0,3,2,B
12486,31,3.0,78.59317604160445,55.46221843667482,9.0,2,5.0,1958,0.151346216,B,A,32,5889,10,830.0,4,1,B
1352,161,2.0,44.53759922228132,32.77947494030346,5.0,6,5.0,1966,0.195781053,B,B,23,5212,6,1117.1425855513307,3,2,B
13293,62,1.0,41.17183759742954,36.68160287683257,0.0,8,0.0,1977,0.072157581,B,B,2,629,1,1117.1425855513307,0,0,A
7115,34,2.0,84.65505090896272,47.15480450304707,12.0,7,24.0,2014,0.069753361,B,B,53,13670,4,1117.1425855513307,1,11,B
15017,33,1.0,31.315250160728887,36.68160287683257,0.0,15,17.0,1977,0.236108458,B,B,16,3893,27,1117.1425855513307,3,10,B
16397,85,1.0,32.00181186691317,22.93639253697083,6.0,9,9.0,1977,0.037177818,B,B,52,11217,1,2300.0,1,7,B
1329,23,1.0,106.02329935511663,102.19411653785808,1.0,2,2.0,1977,0.014072961,B,B,2,475,0,1117.1425855513307,0,0,B
5177,96,1.0,37.11483388313672,18.98125283784061,9.0,2,17.0,2004,0.041116354,B,B,53,14892,4,1117.1425855513307,1,4,B
9416,46,2.0,39.82239250941871,24.76019042637932,7.0,7,9.0,1966,0.188783766,B,B,31,6137,4,1117.1425855513307,0,1,B
16721,23,2.0,53.71487366849416,55.18427718462328,0.0,3,1.0,1977,0.005767451,B,B,1,388,0,1117.1425855513307,0,0,B
1538,167,3.0,61.2160524814072,41.10635890898606,5.0,4,5.0,1961,0.050272014,B,B,21,4231,14,1020.0,0,3,B
3180,101,2.0,42.807578680710655,24.33682188303826,6.0,10,12.0,1968,0.038692987,B,B,28,6533,1,1015.0,2,5,B
3330,90,2.0,49.11334648031675,31.38352723309411,5.0,2,5.0,1970,0.265088676,B,B,37,5288,0,1937.0,3,2,B
2785,53,2.0,73.81223273946736,35.865537595268385,11.0,10,20.0,2012,0.313924552,B,B,22,4625,11,3855.0,2,10,B
7743,6,3.0,77.40637155066531,75.99495864522427,1.0,1,1.0,2014,0.243204519,B,B,5,1564,0,540.0,0,0,B
2227,101,1.0,32.192068209970934,23.395410751352628,5.0,5,5.0,1966,0.225824954,A,B,41,6558,7,1548.0,3,2,B
11498,126,1.0,41.84438728138807,24.866904557832427,8.0,4,14.0,1992,0.333891544,B,B,30,6564,1,1117.1425855513307,0,0,B
14873,2,2.0,44.81763406793465,23.633228498239635,6.0,17,16.0,1971,0.309479124,B,B,35,7715,4,990.0,0,6,B
8909,120,3.0,76.35613869996493,49.56210325134571,8.0,5,8.0,1960,0.341071945,B,B,27,5664,48,2300.0,3,11,B
9151,20,3.0,73.09816144493715,70.52869184922359,7.0,8,8.0,1961,0.019508796,B,B,37,7687,11,176.0,5,5,B
5128,66,3.0,76.99803337561625,49.2076523980588,8.0,3,5.0,1961,0.161975568,B,A,31,7010,5,4508.0,3,7,B
7514,105,3.0,62.8213363420609,46.14449525325789,5.0,4,9.0,1970,0.069660344,B,B,31,6119,4,1117.1425855513307,1,2,B
3,3,1.0,30.1854826175857,14.810572765104446,6.0,4,9.0,1970,0.265088676,B,B,37,5288,0,1937.0,3,2,B
10462,1,1.0,41.23796911663741,36.68160287683257,0.0,7,17.0,1977,0.007122317,B,B,1,264,0,1117.1425855513307,0,1,B
7902,9,1.0,43.48657073374064,36.68160287683257,1.0,5,1.0,1977,0.161531741,B,B,25,5648,1,30.0,2,4,B
694,11,3.0,58.42188560121892,42.82161740301486,5.0,7,9.0,1969,0.0001696759999999,B,B,36,5992,0,1117.1425855513307,1,1,B
146,1,3.0,87.81332195236082,88.94655466443344,1.0,5,22.0,1977,0.007122317,B,B,1,264,0,1117.1425855513307,0,1,B
9409,8,1.0,33.77103192610992,21.58666277754625,6.0,6,9.0,1971,0.458174486,B,A,26,4439,1,1130.0,1,5,B
116,37,2.0,56.9591859353172,43.70876891925667,6.0,3,4.0,1959,0.178916796,B,B,18,3594,4,192.0,1,5,B
6854,6,2.0,63.95926453819797,62.86548044557145,1.0,16,17.0,2018,0.243204519,B,B,5,1564,0,540.0,0,0,B
7896,83,1.0,41.79904799574665,22.234122980074314,8.0,7,14.0,1985,0.0077202819999999,B,B,38,4788,2,1117.1425855513307,0,4,B
4019,134,2.0,38.62583221258964,23.723588689986386,7.0,7,9.0,1962,0.049863387,B,B,18,3746,9,75.0,3,1,B
9278,61,2.0,51.12827687319889,34.33956345273305,6.0,9,12.0,1975,0.300322518,B,B,52,10311,6,1117.1425855513307,1,9,B
2449,1,1.0,66.42658474782806,36.68160287683257,0.0,14,0.0,1977,0.007122317,B,B,1,264,0,1117.1425855513307,0,1,B
5717,99,2.0,46.334891653768175,28.34330075323604,6.0,4,9.0,1970,0.033493708,B,B,66,10573,1,1322.0,3,8,B
12463,39,3.0,61.35138988769325,47.40526848353405,5.0,8,9.0,1971,0.428825818,B,B,25,5011,8,730.0,0,2,B
12622,21,2.0,44.02538499269957,28.361553280676883,5.0,2,9.0,1976,0.194489265,B,B,47,8004,3,125.0,3,5,B
13387,39,3.0,63.34118073071559,44.735961828570176,5.0,9,9.0,1974,0.428825818,B,B,25,5011,8,730.0,0,2,B
3196,27,3.0,105.95036744135317,36.68160287683257,1.0,3,6.0,1977,0.07542368,B,B,11,3097,0,1117.1425855513307,0,0,B
13325,13,2.0,51.408640457765344,31.55169500862943,8.0,5,17.0,2002,0.090799103,B,B,74,19083,2,1117.1425855513307,5,15,B
16427,83,2.0,45.515496284427925,29.351647023550072,5.0,3,9.0,1976,0.0077202819999999,B,B,38,4788,2,1117.1425855513307,0,4,B
5851,126,2.0,43.4418493192298,28.86930015011006,5.0,3,5.0,1965,0.333891544,B,B,30,6564,1,1117.1425855513307,0,0,B
10672,42,3.0,81.42875762001425,48.61103342868251,8.0,7,9.0,2006,0.158249043,B,B,21,5731,0,1117.1425855513307,1,0,B
7411,88,2.0,65.73780079138041,37.92760162421335,12.0,14,17.0,2008,0.127375905,B,B,43,8429,3,1117.1425855513307,3,9,B
1278,47,1.0,41.49849752664512,22.45382652053375,8.0,16,14.0,2001,0.298204575,B,B,16,4048,3,1117.1425855513307,1,3,B
2798,27,1.0,30.161022425479494,16.787412908779043,6.0,4,5.0,1974,0.211401214,B,B,9,1892,0,1117.1425855513307,0,1,B
14766,6,1.0,42.14484343616118,36.68160287683257,0.0,6,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
16477,30,2.0,67.25334974560576,36.68160287683257,1.0,5,12.0,2013,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
10983,86,1.0,36.30910183592356,21.82385765967415,7.0,3,9.0,1966,0.161975568,B,A,31,7010,5,4508.0,3,7,B
11086,21,2.0,42.70799497329023,29.035438476677943,5.0,9,8.0,1964,0.149666373,B,B,22,4789,2,4087.0,4,1,B
16283,93,1.0,47.43300000241192,17.383994110733695,10.0,19,24.0,2013,0.050900058,B,B,43,10621,1,30.0,2,3,B
13799,27,3.0,81.5221905305015,41.77589818802783,1.0,5,1.0,2016,0.017647053,B,B,2,469,0,1117.1425855513307,0,0,B
2261,19,4.0,102.72497137995624,67.64164828056221,10.0,13,22.0,1994,0.000991363,B,B,33,6783,3,1117.1425855513307,1,9,B
4723,95,1.0,45.542939964666616,36.68160287683257,0.0,6,0.0,1977,0.0006991189999999,B,B,14,3369,24,4129.0,0,3,B
2778,99,1.0,56.233048668067006,31.680272117066487,11.0,4,16.0,1978,0.033493708,B,B,66,10573,1,1322.0,3,8,B
14681,0,1.0,47.34676728774003,22.16860750481646,10.0,9,12.0,2005,0.319809354,B,B,25,4756,16,2857.0,5,8,B
13974,12,3.0,66.64139378823815,48.280789695886405,6.0,9,9.0,1981,0.090799103,B,B,74,19083,2,1117.1425855513307,5,15,B
6252,53,1.0,42.35108108277896,22.67280698966259,8.0,1,12.0,1982,0.049637257,B,B,34,7759,0,229.0,1,3,B
14415,7,2.0,41.093070598938105,29.720989477802032,5.0,4,5.0,1967,0.130617806,B,B,39,10418,9,900.0,1,9,B
8167,79,2.0,46.76564492987254,27.799163286357285,5.0,4,5.0,1969,0.307466659,B,A,30,5048,9,325.0,2,5,B
13844,19,1.0,42.31373979541415,23.4541619083005,10.0,10,16.0,1978,0.309479124,B,B,35,7715,4,990.0,0,6,B
2590,18,2.0,54.23995778498378,31.648150098788754,8.0,4,14.0,1988,0.0,B,B,30,5562,0,1117.1425855513307,0,5,A
14354,1,3.0,81.59204078987732,36.68160287683257,1.0,6,17.0,1977,0.007122317,B,B,1,264,0,1117.1425855513307,0,1,B
9438,5,1.0,34.34285683178473,21.832747872041928,5.0,5,5.0,1962,0.150817539,B,B,16,3433,4,2643.0,4,5,B
4176,0,2.0,42.96746158847596,29.40784130754601,5.0,5,5.0,1962,0.319809354,B,B,25,4756,16,2857.0,5,8,B
6078,57,1.0,39.01076947548847,16.26927460511365,14.0,5,10.0,2005,0.090799103,B,B,74,19083,2,1117.1425855513307,5,15,B
6402,74,2.0,77.54897193086906,50.69925739008649,10.0,7,17.0,2018,0.075778755,B,B,6,1437,3,1117.1425855513307,0,2,B
13751,132,1.0,37.35804306421228,20.11492662522384,9.0,14,16.0,1979,0.306977489,B,B,27,5148,14,1575.0,5,7,B
12024,25,1.0,44.92546058227112,4.259876367655556,1.0,27,1.0,2013,0.069753361,B,B,53,13670,4,1117.1425855513307,1,11,B
11650,9,3.0,82.55532158508764,47.2817089291425,8.0,14,14.0,1992,0.161531741,B,B,25,5648,1,30.0,2,4,B
2807,27,3.0,100.86724999121516,53.117269461260776,12.0,9,14.0,2011,0.041116354,B,B,53,14892,4,1117.1425855513307,1,4,B
4216,37,1.0,37.18076587542821,22.41201669227402,7.0,16,17.0,2003,0.178916796,B,B,18,3594,4,192.0,1,5,B
15539,1,3.0,85.63792007296574,36.68160287683257,1.0,10,20.0,1977,0.007122317,B,B,1,264,0,1117.1425855513307,0,1,B
1559,23,1.0,31.34243276966709,36.68160287683257,1.0,7,1.0,1977,0.034656082,B,B,0,168,0,1117.1425855513307,0,0,B
1415,27,1.0,39.230454032895736,36.68160287683257,10.0,7,19.0,1977,0.211401214,B,B,9,1892,0,1117.1425855513307,0,1,B
3512,105,4.0,77.69972605308722,51.65130297357904,8.0,2,12.0,1977,0.069660344,B,B,31,6119,4,1117.1425855513307,1,2,B
959,147,3.0,85.50478935232744,56.02054251324586,8.0,12,11.0,1960,0.319809354,B,B,25,4756,16,2857.0,5,8,B
15242,27,2.0,74.18779832776931,1.8136659670439608,1.0,5,1.0,1977,0.072157581,B,B,2,629,1,1117.1425855513307,0,0,A
1952,75,1.0,36.85095067326776,24.718960258431245,9.0,6,12.0,1972,0.307466659,B,A,30,5048,9,325.0,2,5,B
13804,103,3.0,60.00717668229641,44.698299591186206,5.0,4,10.0,1971,0.014423114,B,B,19,3806,4,1117.1425855513307,0,3,B
625,137,2.0,55.47854373000224,35.67238760012554,8.0,3,7.0,1959,0.049863387,B,B,18,3746,9,75.0,3,1,B
7734,129,1.0,36.205640925640544,19.572053389636096,9.0,11,12.0,1968,0.020741326,B,B,24,5613,5,1340.0,2,5,B
4046,21,2.0,45.40632914970554,26.157528158951568,5.0,4,5.0,1965,0.034331497,B,B,25,5487,3,1117.1425855513307,0,4,B
14905,138,2.0,48.2927530743679,31.82870028042004,5.0,5,5.0,1960,0.195781053,B,B,23,5212,6,1117.1425855513307,3,2,B
5590,42,1.0,46.032391192711096,22.73232383248235,10.0,23,24.0,2008,0.158249043,B,B,21,5731,0,1117.1425855513307,1,0,B
13728,53,1.0,33.395065983568514,20.304712187662137,7.0,6,9.0,1971,0.049637257,B,B,34,7759,0,229.0,1,3,B
9543,75,1.0,40.26886515229069,23.63611553531461,8.0,10,15.0,1999,0.122090347,B,B,29,6566,7,1894.0,4,0,B
10750,23,2.0,55.26626092137996,36.68160287683257,0.0,4,0.0,1977,0.005767451,B,B,1,388,0,1117.1425855513307,0,0,B
6603,49,2.0,59.22348128446816,39.46088212552933,8.0,5,5.0,1962,0.020741326,B,B,24,5613,5,1340.0,2,5,B
11950,23,2.0,51.00669673922236,36.68160287683257,0.0,4,0.0,1977,0.005767451,B,B,1,388,0,1117.1425855513307,0,0,B
3077,27,1.0,37.53558298559148,36.68160287683257,1.0,2,19.0,2014,0.211401214,B,B,9,1892,0,1117.1425855513307,0,1,B
15239,13,2.0,56.10456018998684,34.44619398026761,9.0,11,15.0,2001,0.090799103,B,B,74,19083,2,1117.1425855513307,5,15,B
7187,27,1.0,37.36091478787089,20.92680236416469,6.0,5,3.0,2013,0.011654127,B,B,4,915,0,1117.1425855513307,0,0,B
7748,6,3.0,83.62196534271982,36.68160287683257,1.0,11,1.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
6466,52,1.0,41.64080813687673,36.68160287683257,1.0,15,17.0,1977,0.371148999,B,B,34,7065,1,750.0,2,5,B
14517,14,1.0,36.200471136883046,24.056711616596623,9.0,5,12.0,1973,0.042031587,B,B,37,6856,84,1940.0,2,5,B
12935,91,1.0,29.096846949517907,18.43265848309492,5.0,6,5.0,1963,0.333891544,B,B,30,6564,1,1117.1425855513307,0,0,B
11482,8,2.0,47.78468689733569,29.63045607112053,6.0,2,9.0,1982,0.219006007,B,B,28,6746,3,1117.1425855513307,1,4,B
13377,7,2.0,58.63953537985844,33.64345751818232,10.0,10,16.0,1973,0.130617806,B,B,39,10418,9,900.0,1,9,B
11323,27,2.0,55.96043001435466,52.22549911331085,10.0,18,20.0,1977,0.011654127,B,B,4,915,0,1117.1425855513307,0,0,B
1259,53,3.0,81.31059858010299,80.2815832962453,1.0,20,18.0,2017,0.049637257,B,B,34,7759,0,229.0,1,3,B
8975,23,2.0,54.813032334341976,36.68160287683257,1.0,10,12.0,2016,0.034656082,B,B,0,168,0,1117.1425855513307,0,0,B
13496,30,2.0,62.188907476397134,35.398249554659884,12.0,4,9.0,2019,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
12254,45,1.0,39.58597946776947,39.512575423856894,9.0,5,17.0,2017,0.195781053,B,B,23,5212,6,1117.1425855513307,3,2,B
10574,23,3.0,66.47191800762235,64.60692391242944,1.0,5,1.0,2017,0.034656082,B,B,0,168,0,1117.1425855513307,0,0,B
14741,19,2.0,59.50181965533572,38.03602406647373,9.0,21,22.0,1997,0.000991363,B,B,33,6783,3,1117.1425855513307,1,9,B
2023,119,1.0,32.14923116902317,20.068613420526315,5.0,5,9.0,1965,0.000995363,B,B,42,7651,1,1117.1425855513307,1,5,B
7720,48,1.0,35.169287312875106,18.08548178041801,6.0,3,9.0,1981,0.041124634,B,B,46,9515,5,1117.1425855513307,1,10,B
2695,67,2.0,64.8412506844797,36.68160287683257,10.0,10,17.0,1977,0.0077202819999999,B,B,38,4788,2,1117.1425855513307,0,4,B
5363,129,4.0,88.9759487399017,51.63742926002141,8.0,3,25.0,1991,0.020741326,B,B,24,5613,5,1340.0,2,5,B
14074,62,2.0,49.46631619613606,33.57166717979121,6.0,2,9.0,1976,0.002211665,B,B,39,7614,3,1117.1425855513307,1,5,A
965,134,3.0,85.27412317511467,63.04105471130889,7.0,11,10.0,1974,0.049863387,B,B,18,3746,9,75.0,3,1,B
1624,48,1.0,40.56213506677054,39.91187466398589,1.0,12,1.0,2016,0.041124634,B,B,46,9515,5,1117.1425855513307,1,10,B
11402,57,1.0,33.755512483623235,21.753506251987616,5.0,4,5.0,1960,0.133215333,B,B,49,11395,3,1406.0,3,4,A
2729,75,2.0,45.847350604016775,25.093653584154467,6.0,13,14.0,1977,0.122090347,B,B,29,6566,7,1894.0,4,0,B
13920,27,3.0,78.21206416124981,49.869568955208,9.0,8,12.0,2001,0.041116354,B,B,53,14892,4,1117.1425855513307,1,4,B
826,127,3.0,101.87676714603236,70.74426616583393,11.0,8,9.0,1977,0.486245621,B,B,13,2514,19,1117.1425855513307,0,6,B
3776,47,3.0,64.76659486144558,46.40417479125015,6.0,11,12.0,1978,6.99893e-05,B,B,46,10309,1,240.0,1,16,B
8249,58,1.0,39.7683400120084,22.41394259970384,8.0,10,10.0,2005,0.31019913,B,B,11,2748,1,1117.1425855513307,0,0,B
12426,6,2.0,67.8654535810047,34.92785592671797,12.0,9,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
15095,6,3.0,83.79342035694563,36.68160287683257,1.0,3,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
16394,23,1.0,53.77527789755955,36.68160287683257,1.0,3,4.0,1977,0.014072961,B,B,2,475,0,1117.1425855513307,0,0,B
11838,0,1.0,41.38516689233557,17.441228719064224,8.0,14,17.0,2011,0.006076152,B,B,30,5285,0,645.0,6,6,B
13093,59,1.0,49.14409265395407,44.013458202479285,1.0,18,17.0,2017,0.019508796,B,B,37,7687,11,176.0,5,5,B
15989,62,1.0,47.095405501415,36.68160287683257,0.0,4,0.0,1977,0.072157581,B,B,2,629,1,1117.1425855513307,0,0,A
2175,67,1.0,39.477852282587726,24.18916845339972,6.0,5,9.0,1978,0.100455735,B,B,43,7227,0,1117.1425855513307,1,6,A
578,23,3.0,91.2273605199884,52.27398159757582,10.0,8,17.0,2012,0.075778755,B,B,6,1437,3,1117.1425855513307,0,2,B
13576,40,2.0,56.28031161619775,35.36073381290812,7.0,3,9.0,1971,0.200146802,B,B,23,3975,8,770.0,2,0,B
425,53,3.0,79.43132044955854,53.6186575177778,14.0,9,24.0,2017,0.049637257,B,B,34,7759,0,229.0,1,3,B
11904,96,3.0,83.93810357291099,48.96388524758562,10.0,16,17.0,2005,0.041116354,B,B,53,14892,4,1117.1425855513307,1,4,B
7607,1,3.0,78.42852373149417,36.68160287683257,10.0,13,17.0,2016,0.007122317,B,B,1,264,0,1117.1425855513307,0,1,B
4612,106,1.0,42.15085080265944,23.600429400225483,7.0,9,14.0,2000,0.313924552,B,B,22,4625,11,3855.0,2,10,B
27,21,1.0,35.55122923164247,22.80374032026064,6.0,10,9.0,1980,0.194489265,B,B,47,8004,3,125.0,3,5,B
10961,45,1.0,40.00953288374423,21.12396984052312,10.0,17,17.0,2017,0.195781053,B,B,23,5212,6,1117.1425855513307,3,2,B
7740,56,1.0,40.96957900317993,22.019286643492197,9.0,16,16.0,1988,0.0,B,B,23,5067,4,1117.1425855513307,2,6,B
13659,109,4.0,100.16436432188688,66.52340540548944,10.0,8,18.0,1983,0.0,B,B,25,5027,4,46.0,1,1,B
1895,46,3.0,76.75298904246684,47.82367406761829,10.0,9,17.0,1985,0.188783766,B,B,31,6137,4,1117.1425855513307,0,1,B
13107,5,3.0,61.1866008540353,44.568950109018594,5.0,14,12.0,1973,0.150817539,B,B,16,3433,4,2643.0,4,5,B
14852,138,2.0,48.148369299695474,31.654825137309828,5.0,2,5.0,1962,0.014423114,B,B,19,3806,4,1117.1425855513307,0,3,B
2649,79,1.0,46.14538172137318,43.34051026340398,10.0,23,25.0,2015,0.307466659,B,A,30,5048,9,325.0,2,5,B
14939,210,2.0,54.95382600226949,31.2239165688112,6.0,3,10.0,1956,0.081943463,B,B,20,2738,20,1117.1425855513307,1,4,B
7149,110,2.0,54.32322742420549,30.820599882614623,7.0,11,14.0,1994,0.033493708,B,B,66,10573,1,1322.0,3,8,B
16236,94,1.0,45.79468156462576,21.998838846981386,7.0,16,17.0,2001,0.521867054,B,B,25,6149,0,1117.1425855513307,0,0,B
14039,29,1.0,38.64495753534339,22.285199719785403,8.0,3,5.0,1960,0.069660344,B,B,31,6119,4,1117.1425855513307,1,2,B
9405,6,1.0,41.22510698800132,36.68160287683257,1.0,25,25.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
442,19,1.0,39.1893150012535,15.541983770093893,9.0,3,17.0,1993,0.000991363,B,B,33,6783,3,1117.1425855513307,1,9,B
7286,9,1.0,46.228912083029385,36.68160287683257,1.0,12,1.0,1977,0.161531741,B,B,25,5648,1,30.0,2,4,B
10884,62,2.0,69.35764552494996,35.070784455198826,12.0,6,9.0,2017,0.072157581,B,B,2,629,1,1117.1425855513307,0,0,A
12398,32,3.0,65.51255803370036,45.15210020116864,7.0,5,9.0,1970,0.135649789,B,B,46,7960,6,350.0,3,11,B
7847,119,3.0,52.77906727109493,34.06532013576498,6.0,7,9.0,1973,0.333891544,B,B,30,6564,1,1117.1425855513307,0,0,B
8594,101,1.0,37.62567492069478,19.47101763257688,8.0,4,5.0,1962,0.225824954,A,B,41,6558,7,1548.0,3,2,B
4198,23,2.0,53.09235955387693,36.68160287683257,10.0,5,3.0,2016,0.005767451,B,B,1,388,0,1117.1425855513307,0,0,B
6372,155,2.0,78.16550988157199,51.01409432177668,10.0,5,5.0,1914,0.042307271,B,B,17,2810,9,4849.0,3,6,B
1228,6,2.0,70.5774392965824,36.68160287683257,1.0,7,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
863,25,3.0,88.38073223429686,2.712936419686772,1.0,14,25.0,2018,0.069753361,B,B,53,13670,4,1117.1425855513307,1,11,B
6966,121,2.0,43.77187277631708,29.7061866507302,5.0,5,5.0,1962,0.049863387,B,B,18,3746,9,75.0,3,1,B
16140,27,1.0,38.25155748222115,36.68160287683257,1.0,16,17.0,1977,0.011654127,B,B,4,915,0,1117.1425855513307,0,0,B
12223,53,3.0,77.99182738418466,48.48124954632401,10.0,9,16.0,1982,0.049637257,B,B,34,7759,0,229.0,1,3,B
